model,kanal,id,url,topic_manual,topic2_manual,topic_ai,tone_manual,tone_ai,reason_ai,seconds
qwen3.6:35b,jamarannews,513999,https://t.me/jamarannews/513999,foreign_affairs,economy,foreign_affairs,neutral,neutral,"The post reports on the US Congress's opposition to a Pentagon budget request, which is an event inside another country with no direct involvement from Iran.",4.0
qwen3.6:35b,jamarannews,515975,https://t.me/jamarannews/515975,diplomacy,,diplomacy,neutral,threatening,"The post reports Iran's diplomatic protest to the UN Security Council regarding the UAE, which falls under diplomacy, and includes a statement reserving the right to self-defense, which constitutes a threat of retaliation.",5.7
qwen3.6:35b,jamarannews,511569,https://t.me/jamarannews/511569,military,,military,neutral,neutral,"The post reports on the death of a child due to missile strikes, focusing on the tragic imagery and the event itself rather than mourning rituals or political blame.",4.1
qwen3.6:35b,jamarannews,522058,https://t.me/jamarannews/522058,foreign_affairs,,foreign_affairs,neutral,accusatory,"The post analyzes a Foreign Policy article arguing that war with Iran could destroy the MAGA coalition, using historical parallels to suggest a negative outcome for US Republicans, which fits the accusatory tone of blaming or condemning an opponent's vulnerability.",7.4
qwen3.6:35b,jamarannews,523514,https://t.me/jamarannews/523514,economy,,economy,neutral,neutral,"The post reports on market disruptions, shipping delays in the Panama Canal, and oil trade shifts caused by the Strait of Hormuz closure, which are core economic topics.",4.9
qwen3.6:35b,jamarannews,522334,https://t.me/jamarannews/522334,diplomacy,,diplomacy,neutral,neutral,"The post reports on Trump's claims regarding nuclear negotiations and potential agreements, which falls under diplomacy.",5.3
qwen3.6:35b,jamarannews,538574,https://t.me/jamarannews/538574,mourning_commemoration,,mourning_commemoration,neutral,neutral,"The post provides logistical details regarding the funeral procession and burial of the late Supreme Leader, which falls under mourning and commemoration.",4.2
qwen3.6:35b,jamarannews,528098,https://t.me/jamarannews/528098,resistance_axis,,resistance_axis,neutral,neutral,"The post reports on casualties from an attack in Gaza, which falls under the resistance_axis topic, and uses the standard term 'martyr' without explicit grief language or other qualifying tones.",4.0
qwen3.6:35b,jamarannews,533201,https://t.me/jamarannews/533201,foreign_affairs,,foreign_affairs,neutral,neutral,"The post reports on statements by the US Vice President regarding diplomatic relations and interests with Iran, Israel, and the USA, which falls under foreign affairs.",4.7
qwen3.6:35b,jamarannews,532335,https://t.me/jamarannews/532335,military,,military,neutral,neutral,"The post reports a factual development regarding the relocation of hospital services in Israel, which falls under war events involving the resistance axis.",3.4
qwen3.6:35b,jamarannews,514081,https://t.me/jamarannews/514081,military,,military,accusatory,neutral,"The post reports on military strikes by the Iranian army against Israeli targets, which falls under the military topic definition.",4.7
qwen3.6:35b,jamarannews,520315,https://t.me/jamarannews/520315,ideology_propaganda,domestic_politics,domestic_politics,neutral,neutral,"The post reports on a pro-government rally ('social gathering') supporting the armed forces against the enemy, which is a factual announcement of a domestic event without explicit mobilizing imperatives or mournful language.",4.7
qwen3.6:35b,jamarannews,528028,https://t.me/jamarannews/528028,military,,military,neutral,neutral,"The post reports on US intelligence assessments regarding Iran's underground missile capabilities, which falls under military readiness and armed force topics.",4.6
qwen3.6:35b,jamarannews,514167,https://t.me/jamarannews/514167,other,,domestic_politics,neutral,neutral,"The post announces the restoration of access to a website and lists available services, which is factual reporting without emotional or political tone.",3.8
qwen3.6:35b,jamarannews,545230,https://t.me/jamarannews/545230,mourning_commemoration,,mourning_commemoration,mournful,mournful,"The post is a condolence message regarding the death of an individual, which falls under mourning and remembrance.",3.8
qwen3.6:35b,jamarannews,521052,https://t.me/jamarannews/521052,diplomacy,foreign_affairs,diplomacy,neutral,neutral,"The post reports on a US official revoking a visa and detaining an Iranian national, which is a diplomatic action involving Iran's relations with the USA.",5.3
qwen3.6:35b,jamarannews,526132,https://t.me/jamarannews/526132,domestic_politics,,domestic_politics,threatening,neutral,"The post focuses on the judiciary's stance against economic exploitation and the government's need to alleviate living costs, which falls under domestic politics; the tone is neutral as it reports official statements without explicit threats, accusations, or mobilization calls.",4.9
qwen3.6:35b,jamarannews,532737,https://t.me/jamarannews/532737,military,,military,neutral,neutral,"The post reports on a New York Times analysis of the military balance and Iran's deterrent capability, which is factual reporting without explicit threats, accusations, or emotional language.",4.0
qwen3.6:35b,jamarannews,513889,https://t.me/jamarannews/513889,military,,military,neutral,neutral,"The post reports on Israeli military censorship regarding images of a refinery fire caused by an Iranian missile strike, which is a detail of the ongoing war involving Iran.",4.2
qwen3.6:35b,jamarannews,528420,https://t.me/jamarannews/528420,other,,other,neutral,neutral,"The post reports on a celebrity's hospitalization and offers well-wishes, which falls under culture/other news without fitting specific political or emotional tone categories.",4.7
qwen3.6:35b,jamarannews,535244,https://t.me/jamarannews/535244,diplomacy,,diplomacy,mobilizing,neutral,"The post reports on President Pezeshkian's statements regarding ongoing nuclear negotiations with foreign states, which falls under diplomacy; the tone is neutral as it describes the government's stance without explicit threats, accusations, or calls to action.",4.9
qwen3.6:35b,jamarannews,521326,https://t.me/jamarannews/521326,resistance_axis,,military,neutral,neutral,"The post reports on the status of military operations in Lebanon, specifically Israel's failure to occupy Bint Jbeil, which falls under war events involving the resistance axis.",3.9
qwen3.6:35b,jamarannews,539037,https://t.me/jamarannews/539037,economy,,economy,neutral,neutral,"The post announces the recharge of electronic food-coupon subsidies for specific national ID groups, which concerns government financial support and market mechanisms.",3.8
qwen3.6:35b,mehrnews,380498,https://t.me/mehrnews/380498,domestic_politics,,domestic_politics,neutral,neutral,"The post reports on the status of compensation and reconstruction efforts for war damages in Tehran, which falls under government actions regarding internal infrastructure and public services.",5.5
qwen3.6:35b,mehrnews,373436,https://t.me/mehrnews/373436,other,,other,neutral,neutral,"The post reports on a cultural ceremony honoring the poet Saadi Shirazi, which falls under culture and does not fit any specific political or emotional tone categories.",3.7
qwen3.6:35b,mehrnews,394014,https://t.me/mehrnews/394014,mourning_commemoration,,mourning_commemoration,neutral,neutral,"The post describes the atmosphere surrounding the funeral procession of the late Supreme Leader, focusing on mourning and remembrance.",3.2
qwen3.6:35b,mehrnews,404417,https://t.me/mehrnews/404417,other,,other,neutral,neutral,"The post describes a crowd of pilgrims in a street, which is a factual report of a religious gathering without specific ideological, mourning, or political content.",4.1
qwen3.6:35b,mehrnews,357090,https://t.me/mehrnews/357090,diplomacy,military,military,threatening,mobilizing,"The post contains a direct statement by the Parliament Speaker that 'the Islamic Republic will end this war,' which constitutes a collective commitment and determination to conclude the conflict, fitting the mobilizing tone.",4.9
qwen3.6:35b,mehrnews,354833,https://t.me/mehrnews/354833,military,domestic_politics,military,neutral,neutral,"The post reports on the damage to medical centers, which is a factual statement about infrastructure and casualties resulting from attacks, falling under military events.",3.9
qwen3.6:35b,mehrnews,375451,https://t.me/mehrnews/375451,other,,ideology_propaganda,neutral,triumphant,"The post celebrates the victory of an Iranian athlete and attributes it to religious devotion, which aligns with promoting revolutionary or religious values.",3.6
qwen3.6:35b,mehrnews,378543,https://t.me/mehrnews/378543,mourning_commemoration,ideology_propaganda,mourning_commemoration,neutral,neutral,"The post commemorates a specific martyr (Ghafour Jaddi Ardabili) and his wish to be wrapped in the Iranian flag, focusing on remembrance and tribute.",5.5
qwen3.6:35b,mehrnews,357920,https://t.me/mehrnews/357920,domestic_politics,,domestic_politics,neutral,neutral,"The post reports on successful medical procedures (births) in northern provinces during the war, focusing on the continuity of life and hope rather than military action or political policy.",4.6
qwen3.6:35b,mehrnews,377170,https://t.me/mehrnews/377170,diplomacy,,diplomacy,neutral,neutral,"The post reports on a diplomatic meeting between Iranian and Chinese officials, which falls under foreign relations.",3.4
qwen3.6:35b,mehrnews,383801,https://t.me/mehrnews/383801,other,,other,neutral,neutral,"The post reports on a traffic accident resulting in injuries, which falls under the 'other' topic category as it is not related to politics, military, or economy.",4.0
